id,Predicted
20379,7301.10622
20380,7935.09476
20381,5556.37228
20382,5323.30034
20383,5700.24324
20384,5399.86113
20385,5016.74159
20386,6071.2289
20387,7895.0208
20388,5154.97591
20389,8562.37077
20390,7555.17159
20391,6109.85047
20392,3784.11935
20393,7152.13259
20394,7417.81497
20395,4281.52619
20396,8562.37077
20397,5781.85965
20398,6822.97163
20399,7406.90248
20400,6260.47363
20401,5482.0813
20402,8007.20621
20403,4010.55215
20404,6598.85404
20405,7835.76779
20406,6772.93347
20407,6397.35569
20408,6033.77856
20409,4641.00151
20410,7541.6674
20411,5217.13976
20412,6117.4759
20413,6771.67497
20414,6281.91711
20415,6072.83443
20416,7024.74836
20417,6860.39643
20418,6569.24967
20419,7713.4796
20420,6842.76056
20421,5313.37828
20422,6842.76056
20423,5005.32997
20424,7417.81497
20425,7660.88604
20426,6010.76008
20427,5569.13925
20428,7415.89441
20429,7290.10652
20430,6189.7798
20431,5729.56964
20432,6731.71221
20433,4926.27902
20434,5016.74159
20435,8413.65966
20436,6986.80996
20437,7570.60862
20438,8002.9971
20439,5305.74363
20440,5750.88107
20441,5852.8742
20442,7669.81182
20443,6292.96076
20444,6115.94707
20445,5150.94289
20446,6862.90839
20447,3708.20502
20448,5637.9843
20449,5732.24032
20450,8318.79889
20451,7150.9817
20452,7284.81478
20453,4356.94587
20454,6010.76008
20455,6529.98232
20456,6621.25081
20457,7159.33666
20458,6443.2569
20459,3923.90628
20460,4558.98072
20461,6079.08526
20462,5203.87681
20463,7557.46014
20464,4926.27902
20465,8263.28974
20466,5356.87186
20467,5739.92493
20468,4710.85865
20469,4045.47966
20470,7903.51351
20471,8562.37077
20472,5715.0084
20473,4560.22361
20474,5381.27266
20475,6187.95188
20476,6058.64876
20477,7565.21124
20478,5503.09583
20479,3901.98955
20480,7235.77564
20481,6752.17704
20482,7380.6338
20483,8263.28974
20484,5637.9843
20485,4850.03746
20486,5538.91301
20487,3948.98691
20488,3662.18313
20489,7541.6674
20490,6747.59779
20491,3712.99786
20492,6898.39095
20493,8413.65966
20494,6822.97163
20495,5496.08506
20496,4068.35066
20497,7122.49056
20498,8157.23694
20499,6992.82314
20500,7206.90196
20501,6058.64876
20502,6097.44285
20503,2625.26916
20504,4769.31827
20505,4350.42467
20506,6198.06496
20507,7231.02778
20508,7071.83395
20509,8104.93497
20510,6331.86722
20511,6189.7798
20512,5954.51315
20513,5791.45673
20514,7935.09476
20515,5330.63134
20516,6226.28514
20517,5449.4212
20518,8307.38018
20519,5828.73212
20520,5199.53404
20521,7575.80124
20522,7284.81478
20523,6979.32479
20524,4068.35066
20525,7007.66825
20526,7369.68559
20527,6015.22456
20528,6320.23893
20529,6619.84695
20530,6836.39728
20531,7019.69438
20532,4590.82334
20533,7103.50894
20534,5674.02852
20535,5741.31418
20536,5794.89185
20537,8254.05731
20538,7019.69438
20539,5336.97473
20540,5865.38472
20541,7152.13259
20542,6467.65476
20543,4218.32799
20544,4218.32799
20545,3900.34404
20546,7230.1325
20547,5296.61109
20548,4560.22361
20549,4433.53697
20550,2946.92602
20551,7626.61733
20552,7576.39253
20553,6327.00807
20554,6079.08526
20555,8823.69011
20556,7628.6476
20557,4574.81387
20558,6255.89064
20559,5639.4452
20560,7181.42522
20561,5729.56964
20562,5729.56964
20563,5330.63134
20564,6328.89332
20565,6731.71221
20566,5781.85965
20567,6731.71221
20568,4853.8076
20569,5602.02293
20570,6493.63712
20571,6299.22636
20572,5837.21503
20573,5063.85109
20574,5781.85965
20575,7555.17159
20576,4936.36477
20577,7564.77493
20578,4952.9856
20579,5741.31418
20580,7381.3794
20581,3834.5748
20582,6540.10545
20583,4696.44394
20584,2452.68075
20585,5150.94289
20586,4340.82151
20587,7293.53617
20588,7369.68559
20589,8318.79889
20590,7963.93931
20591,7163.9441
20592,5663.06579
20593,7044.56761
20594,6117.4759
20595,3720.71159
20596,6274.93484
20597,5828.73212
20598,7175.06898
20599,4740.01505
20600,6772.93347
20601,7713.4796
20602,3923.90628
20603,3680.56025
20604,8823.69011
20605,6903.87339
20606,5862.80545
20607,7107.60976
20608,6026.06365
20609,6320.23893
20610,4334.84122
20611,7588.36096
20612,5948.11447
20613,5767.17836
20614,6239.53349
20615,4062.73953
20616,5948.11447
20617,6117.4759
20618,7411.17457
20619,4232.76231
20620,7071.83395
20621,5004.15434
20622,6182.75087
20623,5439.4215
20624,3387.78516
20625,4357.82292
20626,7570.60862
20627,5942.42162
20628,7800.50128
20629,2688.02883
20630,7241.37053
20631,4952.01304
20632,6189.7798
20633,6574.18247
20634,4179.18592
20635,5503.09583
20636,6026.06365
20637,6107.38247
20638,4100.75917
20639,4418.44126
20640,5501.87808
20641,5200.57849
20642,8109.2305
20643,4568.67217
20644,6731.71221
20645,4888.50303
20646,6826.20873
20647,7617.39589
20648,6281.91711
20649,6979.32479
20650,8064.73881
20651,5403.69852
20652,5356.87186
20653,6060.28382
20654,6746.4546
20655,5919.43076
20656,6239.53349
20657,7301.10622
20658,4350.42467
20659,5531.35174
20660,7159.33666
20661,4945.79443
20662,5773.00842
20663,5722.57676
20664,7517.44077
20665,7236.09025
20666,2379.90521
20667,5914.16491
20668,4340.82151
20669,4576.10071
20670,6614.21931
20671,7793.44206
20672,6072.83443
20673,6109.85047
20674,4575.76991
20675,7732.22522
20676,6037.68613
20677,6331.86722
20678,6801.32393
20679,5042.64034
20680,7340.46077
20681,6187.95188
20682,7107.60976
20683,6150.84205
20684,6836.60081
20685,8538.462
20686,5834.98164
20687,2946.92602
20688,6098.11317
20689,6254.65511
20690,7041.38018
20691,5199.79211
20692,6948.2288
20693,5428.10602
20694,7557.46014
20695,8621.81568
20696,6574.18247
20697,3822.98167
20698,6274.93484
20699,6255.89064
20700,7411.17457
20701,7907.24067
20702,6072.83443
20703,7804.62795
20704,4684.89321
20705,5772.91016
20706,6540.10545
20707,7127.16457
20708,8002.9971
20709,7152.13259
20710,7554.4683
20711,5042.64034
20712,6244.19576
20713,7381.97333
20714,3834.5748
20715,5296.61109
20716,6554.97686
20717,3385.148
20718,7381.3794
20719,3511.5379
20720,6583.45789
20721,5377.27086
20722,7174.6649
20723,7317.95104
20724,4433.53697
20725,6093.31527
20726,6093.31527
20727,7732.22522
20728,6564.9583
20729,5381.27266
20730,5150.94289
20731,5347.51393
20732,8465.88563
20733,7425.75194
20734,7440.71201
20735,5299.66133
20736,7303.58812
20737,4460.91457
20738,7576.39253
20739,7267.28344
20740,7576.39253
20741,7241.37053
20742,6281.91711
20743,5865.38472
20744,4936.01177
20745,5199.53404
20746,7738.88171
20747,5524.14541
20748,6707.59259
20749,5811.21147
20750,8254.05731
20751,5462.13394
20752,4418.44126
20753,6992.82314
20754,6574.18247
20755,6019.26248
20756,5504.75083
20757,8465.88563
20758,2605.69676
20759,5739.92493
20760,5807.00693
20761,3998.05416
20762,7626.61733
20763,4228.81888
20764,6992.82314
20765,7175.06898
20766,4999.15621
20767,6327.00807
20768,5722.57676
20769,6331.86722
20770,8116.53175
20771,5852.8742
20772,5393.56434
20773,7895.0208
20774,5004.15434
20775,6628.76363
20776,7236.09025
20777,6691.04322
20778,7675.96352
20779,5639.4452
20780,5569.13925
20781,7502.24389
20782,5085.84473
20783,6281.91711
20784,5772.91016
20785,4045.47966
20786,5527.42503
20787,5498.58395
20788,6292.42962
20789,5503.09583
20790,7793.44206
20791,6125.69538
20792,7005.0386
20793,8413.65966
20794,5643.36045
20795,7101.75783
20796,2688.02883
20797,4740.01505
20798,7793.44206
20799,7013.00281
20800,7565.10416
20801,5136.93247
20802,6327.47736
20803,3322.9462
20804,7565.10416
20805,6903.87339
20806,5722.57676
20807,7560.20565
20808,5498.58395
20809,7270.31832
20810,4433.53697
20811,5356.87186
20812,6237.20605
20813,6117.4759
20814,6948.2288
20815,5498.58395
20816,3784.11935
20817,7529.17505
20818,6315.23321
20819,4558.98072
20820,7804.62795
20821,7690.1749
20822,3923.90628
20823,6994.24801
20824,6328.89332
20825,5686.12196
20826,2508.37567
20827,8823.69011
20828,7914.17118
20829,6131.30938
20830,6093.31527
20831,6037.68613
20832,7101.75783
20833,7184.01384
20834,6619.84695
20835,7667.83619
20836,6922.84679
20837,5498.43844
20838,1945.53061
20839,3968.33018
20840,5126.99318
20841,6903.87339
20842,5482.0813
20843,3471.19214
20844,8823.69011
20845,6524.29532
20846,5296.61109
20847,6327.47736
20848,8440.96097
20849,6594.0446
20850,5932.23909
20851,4696.44394
20852,7667.83619
20853,6979.32479
20854,4480.07
20855,4867.94772
20856,6801.32393
20857,4051.55129
20858,6619.84695
20859,7215.40971
20860,4966.77945
20861,5729.56964
20862,6747.59779
20863,5356.87186
20864,7071.61532
20865,5739.68029
20866,6870.34212
20867,4737.63925
20868,4705.62653
20869,6862.90839
20870,4225.96131
20871,6107.38247
20872,5531.35174
20873,6117.4759
20874,5966.71128
20875,3866.79896
20876,5381.27266
20877,5042.64034
20878,6188.47714
20879,5834.98164
20880,6397.35569
20881,8823.69011
20882,3968.33018
20883,5602.02293
20884,5720.72316
20885,5498.46022
20886,4696.44394
20887,6093.31527
20888,6026.06365
20889,5639.445199999999
20890,6869.7776
20891,6614.21931
20892,4936.10558
20893,7181.42522
20894,5200.57849
20895,5504.75083
20896,5347.71894
20897,7381.3794
20898,6583.45789
20899,5199.79211
20900,6465.37205
20901,4768.59437
20902,7024.74836
20903,7884.56772
20904,7122.49056
20905,7765.25632
20906,6747.59779
20907,7861.46538
20908,4334.84122
20909,5596.22636
20910,4572.12637
20911,6708.24129
20912,6493.47253
20913,4920.13663
20914,5150.94289
20915,3943.13168
20916,4225.96131
20917,7207.4203
20918,5004.15434
20919,4789.59697
20920,5867.99722
20921,2379.90521
20922,4320.87416
20923,4079.91244
20924,7617.39589
20925,5124.8549
20926,6347.56076
20927,5205.3203
20928,5837.21503
20929,5817.18527
20930,6037.68613
20931,7457.50606
20932,6922.84679
20933,5628.8828
20934,6102.76282
20935,5126.99318
20936,7004.01554
20937,6752.01695
20938,6822.97163
20939,5773.62581
20940,4945.79443
20941,4867.94772
20942,5356.87186
20943,4079.91244
20944,4387.74185
20945,7675.96352
20946,6515.30587
20947,6909.43
20948,7804.62795
20949,3662.18313
20950,6150.84205
20951,7024.74836
20952,3501.17992
20953,3139.43255
20954,3502.08292
20955,6190.66597
20956,5333.97357
20957,6543.97182
20958,7884.56772
20959,4125.75712
20960,6260.47363
20961,6409.14001
20962,7565.10416
20963,5739.92493
20964,7411.17457
20965,3631.90544
20966,5492.81699
20967,5720.72316
20968,5830.48855
20969,7765.25632
20970,7236.09025
20971,5217.13976
20972,6621.25081
20973,7548.34706
20974,6255.89064
20975,5946.05226
20976,8465.88563
20977,6093.31527
20978,7172.43501
20979,4830.95981
20980,4745.46028
20981,7048.87072
20982,5746.77703
20983,6060.28382
20984,5628.8828
20985,7457.50606
20986,5865.38472
20987,5720.72316
20988,5643.36045
20989,4546.78674
20990,6836.39728
20991,6526.98819
20992,5711.85174
20993,5601.20531
20994,5296.61109
20995,3471.19214
20996,6846.00686
20997,7340.46077
20998,5347.71894
20999,5876.96001
21000,6994.24801
21001,7005.0386
21002,7502.24389
21003,7284.81478
21004,6922.84679
21005,5524.14541
21006,7127.16457
21007,6131.30938
21008,3828.16556
21009,5772.91016
21010,3826.17226
21011,7163.9441
21012,7897.9319
21013,3238.02815
21014,7130.83001
21015,6034.64214
21016,7713.4796
21017,6578.23522
21018,6526.98819
21019,6368.84982
21020,7340.46077
21021,5395.33158
21022,6461.67087
21023,3712.99786
21024,5920.48718
21025,5597.02216
21026,5946.05226
21027,3385.148
21028,6772.93347
21029,5154.97591
21030,5931.7528
21031,6808.26361
21032,6979.32479
21033,3911.42225
21034,8307.38018
21035,7399.87589
21036,6979.32479
21037,4179.18592
21038,7637.63338
21039,7920.06175
21040,5867.99722
21041,7440.71201
21042,8263.28974
21043,4789.59697
21044,7897.9319
21045,3680.56025
21046,3139.43255
21047,6771.72291
21048,4305.51182
21049,7570.48492
21050,5498.58395
21051,4745.46028
21052,5569.13925
21053,5329.2632
21054,6870.34212
21055,6475.89456
21056,6392.35667
21057,6771.72291
21058,5544.62172
21059,5834.98164
21060,7381.3794
21061,7628.6476
21062,5781.85965
21063,6821.8081
21064,6189.7798
21065,6771.72291
21066,5865.38472
21067,7181.42522
21068,6325.26613
21069,5892.161
21070,3387.78516
21071,4248.35505
21072,6645.56998
21073,5393.56434
21074,6465.37205
21075,7317.95104
21076,7284.81478
21077,4016.3616
21078,4281.52619
21079,5178.27031
21080,5605.221
21081,6097.44285
21082,5439.4215
21083,7163.9441
21084,5329.2632
21085,7235.77564
21086,6929.5548
21087,6836.60081
21088,7706.88137
21089,8064.73881
21090,8357.06722
21091,5018.45303
21092,5632.45917
21093,7231.02778
21094,3385.36422
21095,6608.04163
21096,7713.4796
21097,5046.45734
21098,6540.10545
21099,5700.24324
21100,3708.20502
21101,3923.90628
21102,6079.08526
21103,7028.6735
21104,7241.37053
21105,7771.01027
21106,6281.91711
21107,5393.56434
21108,3708.20502
21109,5085.84473
21110,7565.10416
21111,5948.11447
21112,7884.56772
21113,3895.62684
21114,6299.22636
21115,6394.07791
21116,6482.70572
21117,6731.61844
21118,6443.2569
21119,6554.97686
21120,5632.45917
21121,6836.39728
21122,6500.09778
21123,7175.06898
21124,5033.68556
21125,6645.56998
21126,6254.65511
21127,6526.98819
21128,7428.83442
21129,6236.70711
21130,5395.33158
21131,7041.38018
21132,7570.60862
21133,6520.8976
21134,5482.0813
21135,6202.32702
21136,5636.30874
21137,4320.87416
21138,6594.0446
21139,6491.22353
21140,5970.68186
21141,6146.83152
21142,6591.78118
21143,6361.48951
21144,4247.50893
21145,5199.53404
21146,5722.57676
21147,6836.39728
21148,4336.10096
21149,4057.55521
21150,6226.28514
21151,3826.17226
21152,5739.92493
21153,7761.15796
21154,5746.77703
21155,6281.91711
21156,3322.9462
21157,3626.36653
21158,5199.79211
21159,3238.02815
21160,5932.23909
21161,5205.3203
21162,6202.32702
21163,4179.18592
21164,5781.85965
21165,5527.42503
21166,7667.83619
21167,7529.17505
21168,8104.93497
21169,7714.3231
21170,7907.24067
21171,7107.60976
21172,5403.69852
21173,7357.3589
21174,5322.84043
21175,6583.45789
21176,5367.61826
21177,8743.52098
21178,7219.76039
21179,5954.51315
21180,7136.98445
21181,7019.69438
21182,7230.1325
21183,7004.01554
21184,6747.59779
21185,7443.62446
21186,6131.30938
21187,6132.99793
21188,7443.62446
21189,4930.61903
21190,3511.5379
21191,5830.48855
21192,6771.67497
21193,7206.90196
21194,3511.5379
21195,4945.79443
21196,5862.80545
21197,7357.3589
21198,7778.34916
21199,5305.74363
21200,6255.89064
21201,6614.21931
21202,7557.46014
21203,5199.79211
21204,7825.87492
21205,5867.99722
21206,4813.45285
21207,5739.92493
21208,8254.12654
21209,3496.35236
21210,5902.33288
21211,7219.76039
21212,6998.37875
21213,5718.40817
21214,5729.56964
21215,6255.89064
21216,6901.65894
21217,4357.82292
21218,5503.09583
21219,2452.68075
21220,7517.44077
21221,5154.97591
21222,6731.61844
21223,7861.46538
21224,7502.24389
21225,6132.99793
21226,5381.27266
21227,5746.77703
21228,4177.0152
21229,7576.39253
21230,8440.96097
21231,5718.40817
21232,6898.39095
21233,8002.9971
21234,5898.01573
21235,7510.79057
21236,3900.34404
21237,5291.89688
21238,4905.49871
21239,4203.02762
21240,5124.8549
21241,5439.4215
21242,7713.4796
21243,7861.46538
21244,6482.70572
21245,6306.55062
21246,8318.79889
21247,6543.97182
21248,6157.05484
21249,7588.36096
21250,6543.97182
21251,6467.65476
21252,5684.14351
21253,4179.18592
21254,5377.27086
21255,4587.38557
21256,6500.09778
21257,7706.88137
21258,4234.86859
21259,5033.68556
21260,4062.73953
21261,5313.37828
21262,7945.18784
21263,3923.90628
21264,7181.42522
21265,2379.90521
21266,6015.22456
21267,5728.74828
21268,6614.21931
21269,7765.25632
21270,8086.38881
21271,3471.19214
21272,3720.71159
21273,6198.06496
21274,6109.85047
21275,8086.38881
21276,7536.09687
21277,3502.0829199999994
21278,6731.61844
21279,8307.38018
21280,5330.06203
21281,5323.30034
21282,4737.63925
21283,5504.75083
21284,7183.10038
21285,5837.21503
21286,6543.97182
21287,5345.99106
21288,6986.80996
21289,7935.09476
21290,3998.05416
21291,8175.45619
21292,6146.83152
21293,6822.97163
21294,6400.02221
21295,6901.65894
21296,5946.15842
21297,3983.09785
21298,5199.79211
21299,4254.82514
21300,4480.07
21301,6109.85047
21302,7617.39589
21303,5428.10602
21304,6315.23321
21305,7557.46014
21306,6155.89609
21307,7005.0386
21308,5946.15842
21309,6397.35569
21310,6190.66597
21311,6771.72291
21312,6237.20605
21313,7013.00281
21314,4177.0152
21315,7007.66825
21316,6135.69998
21317,5596.22636
21318,6037.68613
21319,7423.46988
21320,4587.38557
21321,3720.71159
21322,5817.18527
21323,7669.81182
21324,6097.44285
21325,6451.10052
21326,7771.01027
21327,8969.40184
21328,7884.56772
21329,6394.07791
21330,5601.20531
21331,4163.82304
21332,7293.53617
21333,6860.39643
21334,5004.15434
21335,6467.65476
21336,6187.95188
21337,6702.78038
21338,6521.29112
21339,4340.82151
21340,7920.06175
21341,6394.07791
21342,5046.45734
21343,4966.77945
21344,4254.82514
21345,5531.35174
21346,6808.26361
21347,5018.45303
21348,7529.17505
21349,7935.09476
21350,7267.28344
21351,8298.20697
21352,7825.87492
21353,7897.9319
21354,4558.98072
21355,8254.12654
21356,6449.04157
21357,6097.44285
21358,5538.91301
21359,3822.98167
21360,8318.79889
21361,5639.445199999999
21362,7340.46077
21363,7016.89385
21364,3941.25512
21365,6327.47736
21366,7301.10622
21367,7416.70776
21368,5296.61109
21369,4489.22384
21370,5649.03716
21371,5882.96562
21372,5954.51315
21373,6702.78038
21374,3804.61017
21375,7858.68558
21376,5323.30034
21377,6799.72918
21378,7243.22611
21379,7298.0026
21380,4813.45285
21381,4888.50303
21382,5722.57676
21383,7675.96352
21384,5524.14541
21385,4769.31827
21386,4936.10558
21387,8823.69011
21388,4694.60819
21389,3901.98955
21390,4936.10558
21391,3828.16556
21392,5931.7528
21393,6543.97182
21394,6392.35667
21395,6394.07791
21396,5566.52275
21397,8743.52098
21398,5934.01088
21399,4480.07
21400,6830.96605
21401,6515.26145
21402,6236.70711
21403,6731.61844
21404,5128.16351
21405,6919.34518
21406,6919.34518
21407,5964.79111
21408,5446.69747
21409,6013.40759
21410,8175.45619
21411,5931.7528
21412,6239.53349
21413,6529.98232
21414,4802.6043
21415,8116.53175
21416,7706.88137
21417,6862.90839
21418,6301.03442
21419,6842.76056
21420,4203.02762
21421,8263.28974
21422,4305.51182
21423,7064.16978
21424,5042.64034
21425,5393.56434
21426,6097.44285
21427,3804.61017
21428,7206.90196
21429,6010.76008
21430,5602.02293
21431,5773.00842
21432,4888.50303
21433,4853.8076
21434,5791.45673
21435,7548.34706
21436,5914.16491
21437,4162.76156
21438,7028.6735
21439,7117.95038
21440,4898.83586
21441,8116.53175
21442,7895.0208
21443,4905.49871
21444,8254.05731
21445,2946.92602
21446,3626.36653
21447,7895.0208
21448,7565.21124
21449,6887.46649
21450,5686.12196
21451,5830.48855
21452,4590.82334
21453,5199.79211
21454,4476.81146
21455,5919.43076
21456,3322.9462
21457,7406.90248
21458,6595.45629
21459,8254.05731
21460,6274.93484
21461,5136.93247
21462,6986.80996
21463,5234.74696
21464,5018.45303
21465,5791.45673
21466,3387.78516
21467,7455.41638
21468,3269.27176
21469,3764.31973
21470,4281.52619
21471,7713.4796
21472,5356.87186
21473,4580.393
21474,4290.96488
21475,4705.62653
21476,5971.39402
21477,6526.98819
21478,6575.59267
21479,6263.80788
21480,8711.20896
21481,8538.462
21482,6539.11085
21483,4503.16186
21484,7706.88137
21485,4580.393
21486,5393.56434
21487,6564.9583
21488,6301.03442
21489,8465.88563
21490,5700.24324
21491,3501.17992
21492,4926.27902
21493,7558.00588
21494,6251.61184
21495,5596.22636
21496,4334.84122
21497,7019.69438
21498,4340.82151
21499,6772.93347
21500,2946.92602
21501,7399.87589
21502,4740.01505
21503,4700.57615
21504,5347.51393
21505,6493.47253
21506,3826.17226
21507,2605.69676
21508,7502.24389
21509,5684.14351
21510,6079.08526
21511,7215.40971
21512,5154.97591
21513,5330.63134
21514,5898.01573
21515,5665.2196
21516,5794.89185
21517,7617.39589
21518,5046.45734
21519,5791.45673
21520,3519.43131
21521,5811.21147
21522,6870.34212
21523,5151.38647
21524,5531.35174
21525,5867.99722
21526,6808.26361
21527,2452.68075
21528,6687.25926
21529,6696.23571
21530,7963.93931
21531,7628.6476
21532,4476.81146
21533,4641.00151
21534,4858.24073
21535,7713.4796
21536,4125.75712
21537,7267.28344
21538,5495.36535
21539,5199.53404
21540,4945.79443
21541,5128.16351
21542,4710.85865
21543,6347.56076
21544,6467.65476
21545,8134.72655
21546,6493.47253
21547,3244.32926
21548,8174.46338
21549,6707.59259
21550,6578.23522
21551,6770.23332
21552,6254.82922
21553,5596.22636
21554,3049.39771
21555,4560.22361
21556,6543.97182
21557,6102.76282
21558,7136.98445
21559,2688.02883
21560,6638.65649
21561,4694.60819
21562,7771.01027
21563,8116.53175
21564,5496.08506
21565,6589.27898
21566,6281.91711
21567,6347.56076
21568,6033.77856
21569,6919.34518
21570,4503.16186
21571,3049.26032
21572,5046.45734
21573,6554.97686
21574,4899.11899
21575,6614.21931
21576,5496.08506
21577,8440.96097
21578,6757.07366
21579,4225.96131
21580,7231.02778
21581,5429.68161
21582,7825.87492
21583,6583.45789
21584,7127.16457
21585,4460.91457
21586,6677.62443
21587,4200.97375
21588,6279.3385
21589,3826.17226
21590,4574.81387
21591,3723.52338
21592,8254.12654
21593,5729.56964
21594,6060.64149
21595,6327.47736
21596,5454.63385
21597,3900.34404
21598,6619.84695
21599,3494.94296
21600,7565.21124
21601,7184.01384
21602,5946.05226
21603,4868.21145
21604,6614.21931
21605,4888.50303
21606,6188.47714
21607,5330.06203
21608,5086.60991
21609,6920.08427
21610,5867.99722
21611,7443.62446
21612,4789.59697
21613,2688.02883
21614,5360.87391
21615,4418.44126
21616,6747.59779
21617,4952.9856
21618,2825.00374
21619,6244.19576
21620,6578.23522
21621,7005.0386
21622,5772.91016
21623,5665.2196
21624,5360.87391
21625,6903.87339
21626,6263.80788
21627,6771.72291
21628,5948.11447
21629,6539.11085
21630,5556.37228
21631,7183.10038
21632,6752.01695
21633,6115.94707
21634,4057.55521
21635,5291.89688
21636,6255.89064
21637,6598.85404
21638,4357.82292
21639,6394.07791
21640,6071.2289
21641,5867.99722
21642,5439.4215
21643,4232.76231
21644,4334.84122
21645,6929.5548
21646,6392.35667
21647,5729.71505
21648,8134.72655
21649,3626.36653
21650,8307.38018
21651,2825.00374
21652,6251.61184
21653,5722.57676
21654,7085.06308
21655,7206.90196
21656,7207.4203
21657,5347.51393
21658,6263.80788
21659,7560.20565
21660,7675.96352
21661,5446.69747
21662,5602.02293
21663,4945.79443
21664,6037.68613
21665,7297.7321
21666,7159.33666
21667,7297.7321
21668,6320.23893
21669,8711.20896
21670,4480.07
21671,6521.29112
21672,5898.01573
21673,4100.75917
21674,4232.76231
21675,7107.60976
21676,7575.80124
21677,6826.20873
21678,7231.02778
21679,6260.47363
21680,4079.91244
21681,7136.98445
21682,7400.77538
21683,5735.13303
21684,4830.95981
21685,6948.2288
21686,5063.85109
21687,7541.6674
21688,7183.10038
21689,5865.38472
21690,7005.0386
21691,4888.50303
21692,5864.12845
21693,6801.32393
21694,4218.32799
21695,6619.84695
21696,6037.68613
21697,5970.68186
21698,7080.04004
21699,4710.85865
21700,7041.38018
21701,5514.66748
21702,8440.96097
21703,3923.90628
21704,3626.36653
21705,4920.13663
21706,3396.72989
21707,5739.68029
21708,5636.30874
21709,6801.32393
21710,7175.06898
21711,5322.84043
21712,6948.2288
21713,7107.60976
21714,7127.16457
21715,7416.70776
21716,5728.74828
21717,6583.45789
21718,3519.43131
21719,7713.4796
21720,8263.28974
21721,6628.76363
21722,5750.88107
21723,5602.02293
21724,5948.11447
21725,7897.9319
21726,4696.44394
21727,6687.25926
21728,4336.10096
21729,6595.45629
21730,4575.76991
21731,7969.02575
21732,4696.44394
21733,7924.51678
21734,4062.73953
21735,6325.26613
21736,5402.48408
21737,7570.48492
21738,6598.85404
21739,5534.80494
21740,6848.62622
21741,6757.07366
21742,4858.24073
21743,6543.97182
21744,7270.31832
21745,6251.61184
21746,7399.87589
21747,5665.2196
21748,7163.9441
21749,6132.41738
21750,6731.61844
21751,6400.02221
21752,3662.18313
21753,3276.36206
21754,5746.77703
21755,6115.94707
21756,5527.42503
21757,3436.49354
21758,6524.29532
21759,5046.45734
21760,3387.78516
21761,7829.47294
21762,4745.46028
21763,4568.67217
21764,5492.81699
21765,6299.22636
21766,6026.06365
21767,7411.17457
21768,5750.88107
21769,7920.06175
21770,6821.8081
21771,3385.36422
21772,7575.80124
21773,6574.18247
21774,7907.24067
21775,3387.78516
21776,6621.25081
21777,5482.0813
21778,8064.73881
21779,6862.90839
21780,3662.18313
21781,7231.02778
21782,5531.35174
21783,3923.90628
21784,7071.83395
21785,6621.25081
21786,7163.9441
21787,6595.45629
21788,7024.74836
21789,8254.05731
21790,6779.98166
21791,7406.90248
21792,6528.79888
21793,6702.78038
21794,7085.06308
21795,8318.79889
21796,5329.2632
21797,4808.60902
21798,6102.76282
21799,6702.78038
21800,6292.42962
21801,7162.43364
21802,6198.06496
21803,7924.51678
21804,3631.90544
21805,7399.87589
21806,7884.56772
21807,4870.62537
21808,7532.82953
21809,7064.16978
21810,4888.50303
21811,5291.89688
21812,3049.26032
21813,7529.17505
21814,8440.96097
21815,6347.56076
21816,5597.02216
21817,4590.82334
21818,6801.49205
21819,5534.80494
21820,1945.53061
21821,6392.35667
21822,7127.16457
21823,4587.38557
21824,5330.63134
21825,6058.64876
21826,5524.14541
21827,8175.45619
21828,5852.8742
21829,6015.22456
21830,6060.64149
21831,7107.60976
21832,5535.05665
21833,7895.0208
21834,5544.62172
21835,6274.93484
21836,6370.89887
21837,6852.97971
21838,5018.45303
21839,5729.56964
21840,4045.47966
21841,6619.84695
21842,4968.60117
21843,7793.44206
21844,6702.78038
21845,6117.4759
21846,5931.7528
21847,4480.07
21848,4480.07
21849,8408.38341
21850,7172.43501
21851,7381.3794
21852,7628.6476
21853,8413.65966
21854,4228.81888
21855,7521.71436
21856,5964.79111
21857,6594.0446
21858,5504.75083
21859,8090.41713
21860,5329.2632
21861,4057.55521
21862,5428.10602
21863,5914.16491
21864,6155.89609
21865,7150.9817
21866,7004.01554
21867,7369.68559
21868,5347.71894
21869,5811.21147
21870,5700.24324
21871,6920.08427
21872,3837.51296
21873,4590.82334
21874,5154.97591
21875,6325.26613
21876,7521.71436
21877,4813.45285
21878,5428.10602
21879,7715.81088
21880,5018.45303
21881,4010.55215
21882,6941.82413
21883,6578.23522
21884,4357.82292
21885,6754.44894
21886,8969.40184
21887,3998.05416
21888,6020.87569
21889,6795.88187
21890,7565.10416
21891,7541.6674
21892,6594.0446
21893,6058.64876
21894,8298.20697
21895,5556.3746
21896,5914.16491
21897,4700.57615
21898,3182.69865
21899,7425.75194
21900,7963.93931
21901,6335.29639
21902,5934.01088
21903,5482.0813
21904,7800.50128
21905,5482.0813
21906,3049.26032
21907,4045.47966
21908,6540.10545
21909,5347.71894
21910,4010.55215
21911,4248.35505
21912,6461.67087
21913,6731.61844
21914,7400.77538
21915,7317.95104
21916,7895.0208
21917,6097.44285
21918,7415.89441
21919,5424.12351
21920,8211.0795
21921,5876.96001
21922,5575.39447
21923,3238.02815
21924,7548.34706
21925,6757.07366
21926,6702.78038
21927,6443.2569
21928,8465.88563
21929,6187.95188
21930,5504.75083
21931,4178.77206
21932,5715.0084
21933,7945.18784
