id,Predictions
102342,12.0
102343,6.0
102344,9.0
102345,11.0
102346,11.0
102347,4.0
102348,6.0
102349,9.0
102350,11.0
102351,10.0
102352,6.0
102353,11.0
102354,11.0
102355,10.0
102356,10.0
102357,10.0
102358,9.0
102359,8.0
102360,13.0
102361,9.0
102362,10.0
102363,13.0
102364,9.0
102365,7.0
102366,8.0
102367,8.0
102368,7.0
102369,10.0
102370,13.0
102371,12.0
102372,5.0
102373,10.0
102374,9.0
102375,8.0
102376,10.0
102377,11.0
102378,6.0
102379,9.0
102380,6.0
102381,5.0
102382,9.0
102383,9.0
102384,9.0
102385,11.0
102386,13.0
102387,8.0
102388,9.0
102389,10.0
102390,9.0
102391,7.0
102392,8.0
102393,6.0
102394,10.0
102395,8.0
102396,9.0
102397,18.0
102398,6.0
102399,5.0
102400,10.0
102401,7.0
102402,13.0
102403,8.0
102404,5.0
102405,5.0
102406,7.0
102407,14.0
102408,8.0
102409,10.0
102410,10.0
102411,9.0
102412,8.0
102413,11.0
102414,8.0
102415,9.0
102416,20.0
102417,9.0
102418,5.0
102419,13.0
102420,11.0
102421,10.0
102422,12.0
102423,6.0
102424,14.0
102425,5.0
102426,8.0
102427,7.0
102428,7.0
102429,13.0
102430,6.0
102431,8.0
102432,10.0
102433,14.0
102434,10.0
102435,8.0
102436,7.0
102437,9.0
102438,11.0
102439,13.0
102440,9.0
102441,15.0
102442,8.0
102443,14.0
102444,11.0
102445,8.0
102446,16.0
102447,9.0
102448,14.0
102449,8.0
102450,20.0
102451,6.0
102452,17.0
102453,9.0
102454,13.0
102455,9.0
102456,7.0
102457,10.0
102458,7.0
102459,11.0
102460,19.0
102461,7.0
102462,24.0
102463,9.0
102464,17.0
102465,17.0
102466,9.0
102467,12.0
102468,11.0
102469,7.0
102470,9.0
102471,13.0
102472,15.0
102473,13.0
102474,11.0
102475,12.0
102476,13.0
102477,10.0
102478,13.0
102479,6.0
102480,19.0
102481,8.0
102482,7.0
102483,11.0
102484,20.0
102485,9.0
102486,7.0
102487,10.0
102488,6.0
102489,10.0
102490,8.0
102491,13.0
102492,17.0
102493,11.0
102494,9.0
102495,8.0
102496,15.0
102497,11.0
102498,8.0
102499,6.0
102500,11.0
102501,7.0
102502,18.0
102503,7.0
102504,6.0
102505,10.0
102506,9.0
102507,9.0
102508,16.0
102509,15.0
102510,11.0
102511,11.0
102512,9.0
102513,8.0
102514,12.0
102515,11.0
102516,8.0
102517,11.0
102518,18.0
102519,18.0
102520,8.0
102521,7.0
102522,11.0
102523,12.0
102524,6.0
102525,6.0
102526,12.0
102527,7.0
102528,9.0
102529,11.0
102530,7.0
102531,10.0
102532,5.0
102533,10.0
102534,7.0
102535,10.0
102536,11.0
102537,9.0
102538,14.0
102539,3.0
102540,10.0
102541,10.0
102542,19.0
102543,15.0
102544,7.0
102545,10.0
102546,8.0
102547,8.0
102548,9.0
102549,10.0
102550,16.0
102551,13.0
102552,6.0
102553,10.0
102554,10.0
102555,15.0
102556,8.0
102557,21.0
102558,10.0
102559,7.0
102560,9.0
102561,8.0
102562,8.0
102563,13.0
102564,9.0
102565,8.0
102566,6.0
102567,10.0
102568,9.0
102569,10.0
102570,9.0
102571,11.0
102572,10.0
102573,11.0
102574,8.0
102575,7.0
102576,10.0
102577,10.0
102578,9.0
102579,10.0
102580,6.0
102581,12.0
102582,10.0
102583,16.0
102584,8.0
102585,15.0
102586,8.0
102587,9.0
102588,8.0
102589,12.0
102590,16.0
102591,14.0
102592,7.0
102593,8.0
102594,10.0
102595,6.0
102596,7.0
102597,7.0
102598,9.0
102599,13.0
102600,9.0
102601,4.0
102602,9.0
102603,10.0
102604,8.0
102605,11.0
102606,10.0
102607,11.0
102608,11.0
102609,9.0
102610,10.0
102611,8.0
102612,9.0
102613,8.0
102614,9.0
102615,6.0
102616,19.0
102617,12.0
102618,10.0
102619,10.0
102620,10.0
102621,5.0
102622,10.0
102623,15.0
102624,7.0
102625,7.0
102626,9.0
102627,9.0
102628,10.0
102629,6.0
102630,11.0
102631,14.0
102632,6.0
102633,17.0
102634,8.0
102635,8.0
102636,11.0
102637,8.0
102638,10.0
102639,11.0
102640,8.0
102641,11.0
102642,8.0
102643,8.0
102644,12.0
102645,11.0
102646,15.0
102647,8.0
102648,10.0
102649,9.0
102650,10.0
102651,5.0
102652,9.0
102653,14.0
102654,7.0
102655,8.0
102656,11.0
102657,12.0
102658,8.0
102659,10.0
102660,10.0
102661,9.0
102662,17.0
102663,8.0
102664,8.0
102665,13.0
102666,11.0
102667,21.0
102668,10.0
102669,12.0
102670,6.0
102671,6.0
102672,7.0
102673,9.0
102674,10.0
102675,10.0
102676,7.0
102677,8.0
102678,9.0
102679,17.0
102680,16.0
102681,13.0
102682,11.0
102683,14.0
102684,8.0
102685,10.0
102686,9.0
102687,9.0
102688,11.0
102689,7.0
102690,14.0
102691,4.0
102692,12.0
102693,15.0
102694,6.0
102695,6.0
102696,13.0
102697,15.0
102698,14.0
102699,10.0
102700,3.0
102701,13.0
102702,5.0
102703,18.0
102704,9.0
102705,10.0
102706,14.0
102707,9.0
102708,7.0
102709,11.0
102710,15.0
102711,16.0
102712,11.0
102713,12.0
102714,10.0
102715,16.0
102716,7.0
102717,6.0
102718,7.0
102719,11.0
102720,8.0
102721,16.0
102722,9.0
102723,5.0
102724,9.0
102725,11.0
102726,12.0
102727,8.0
102728,6.0
102729,9.0
102730,5.0
102731,13.0
102732,16.0
102733,9.0
102734,7.0
102735,16.0
102736,9.0
102737,8.0
102738,13.0
102739,10.0
102740,9.0
102741,17.0
102742,10.0
102743,13.0
102744,9.0
102745,11.0
102746,6.0
102747,13.0
102748,12.0
102749,9.0
102750,8.0
102751,14.0
102752,12.0
102753,9.0
102754,8.0
102755,15.0
102756,10.0
102757,9.0
102758,11.0
102759,7.0
102760,14.0
102761,13.0
102762,8.0
102763,9.0
102764,11.0
102765,10.0
102766,11.0
102767,8.0
102768,9.0
102769,13.0
102770,11.0
102771,11.0
102772,9.0
102773,10.0
102774,8.0
102775,8.0
102776,7.0
102777,7.0
102778,6.0
102779,15.0
102780,17.0
102781,10.0
102782,11.0
102783,11.0
102784,9.0
102785,9.0
102786,10.0
102787,6.0
102788,4.0
102789,10.0
102790,11.0
102791,9.0
102792,13.0
102793,10.0
102794,9.0
102795,9.0
102796,9.0
102797,16.0
102798,13.0
102799,8.0
102800,6.0
102801,13.0
102802,12.0
102803,7.0
102804,5.0
102805,17.0
102806,18.0
102807,9.0
102808,10.0
102809,8.0
102810,15.0
102811,9.0
102812,10.0
102813,13.0
102814,14.0
102815,10.0
102816,16.0
102817,9.0
102818,11.0
102819,7.0
102820,11.0
102821,11.0
102822,8.0
102823,9.0
102824,7.0
102825,11.0
102826,10.0
102827,9.0
102828,12.0
102829,7.0
102830,9.0
102831,9.0
102832,10.0
102833,10.0
102834,7.0
102835,10.0
102836,8.0
102837,11.0
102838,4.0
102839,8.0
102840,11.0
102841,3.0
102842,10.0
102843,11.0
102844,9.0
102845,10.0
102846,9.0
102847,10.0
102848,11.0
102849,11.0
102850,14.0
102851,8.0
102852,11.0
102853,10.0
102854,12.0
102855,9.0
102856,8.0
102857,14.0
102858,12.0
102859,10.0
102860,16.0
102861,8.0
102862,10.0
102863,6.0
102864,8.0
102865,11.0
102866,8.0
102867,8.0
102868,6.0
102869,11.0
102870,9.0
102871,10.0
102872,9.0
102873,9.0
102874,8.0
102875,12.0
102876,19.0
102877,10.0
102878,7.0
102879,4.0
102880,9.0
102881,13.0
102882,9.0
102883,10.0
102884,9.0
102885,7.0
102886,9.0
102887,11.0
102888,4.0
102889,8.0
102890,8.0
102891,13.0
102892,6.0
102893,15.0
102894,12.0
102895,10.0
102896,11.0
102897,9.0
102898,7.0
102899,11.0
102900,9.0
102901,11.0
102902,14.0
102903,5.0
102904,9.0
102905,12.0
102906,6.0
102907,10.0
102908,9.0
102909,10.0
102910,8.0
102911,16.0
102912,4.0
102913,11.0
102914,10.0
102915,10.0
102916,15.0
102917,7.0
102918,6.0
102919,6.0
102920,7.0
102921,9.0
102922,18.0
102923,13.0
102924,10.0
102925,8.0
102926,9.0
102927,13.0
102928,9.0
102929,10.0
102930,8.0
102931,11.0
102932,9.0
102933,5.0
102934,11.0
102935,7.0
102936,8.0
102937,8.0
102938,10.0
102939,6.0
102940,7.0
102941,6.0
102942,7.0
102943,17.0
102944,5.0
102945,9.0
102946,11.0
102947,10.0
102948,13.0
102949,13.0
102950,11.0
102951,8.0
102952,7.0
102953,9.0
102954,9.0
102955,13.0
102956,9.0
102957,9.0
102958,15.0
102959,16.0
102960,12.0
102961,8.0
102962,7.0
102963,16.0
102964,9.0
102965,9.0
102966,9.0
102967,9.0
102968,8.0
102969,10.0
102970,10.0
102971,9.0
102972,14.0
102973,11.0
102974,11.0
102975,10.0
102976,11.0
102977,9.0
102978,10.0
102979,14.0
102980,11.0
102981,13.0
102982,13.0
102983,8.0
102984,14.0
102985,9.0
102986,8.0
102987,12.0
102988,12.0
102989,8.0
102990,12.0
102991,10.0
102992,8.0
102993,11.0
102994,7.0
102995,16.0
102996,19.0
102997,11.0
102998,9.0
102999,6.0
103000,8.0
103001,9.0
103002,13.0
103003,5.0
103004,13.0
103005,8.0
103006,9.0
103007,12.0
103008,6.0
103009,12.0
103010,9.0
103011,20.0
103012,16.0
103013,6.0
103014,6.0
103015,10.0
103016,5.0
103017,9.0
103018,10.0
103019,12.0
103020,11.0
103021,10.0
103022,19.0
103023,11.0
103024,18.0
103025,12.0
103026,6.0
103027,9.0
103028,7.0
103029,8.0
103030,10.0
103031,8.0
103032,11.0
103033,6.0
103034,8.0
103035,9.0
103036,10.0
103037,11.0
103038,8.0
103039,9.0
103040,10.0
103041,11.0
103042,4.0
103043,11.0
103044,9.0
103045,6.0
103046,9.0
103047,13.0
103048,10.0
103049,6.0
103050,10.0
103051,8.0
103052,7.0
103053,23.0
103054,8.0
103055,17.0
103056,10.0
103057,9.0
103058,10.0
103059,10.0
103060,4.0
103061,10.0
103062,14.0
103063,9.0
103064,10.0
103065,15.0
103066,8.0
103067,14.0
103068,9.0
103069,10.0
103070,13.0
103071,12.0
103072,11.0
103073,8.0
103074,12.0
103075,17.0
103076,9.0
103077,9.0
103078,13.0
103079,10.0
103080,7.0
103081,10.0
103082,9.0
103083,12.0
103084,8.0
103085,11.0
103086,14.0
103087,7.0
103088,8.0
103089,6.0
103090,10.0
103091,19.0
103092,6.0
103093,9.0
103094,15.0
103095,10.0
103096,14.0
103097,8.0
103098,11.0
103099,19.0
103100,11.0
103101,10.0
103102,8.0
103103,9.0
103104,8.0
103105,9.0
103106,11.0
103107,9.0
103108,12.0
103109,10.0
103110,8.0
103111,8.0
103112,9.0
103113,17.0
103114,11.0
103115,10.0
103116,9.0
103117,6.0
103118,9.0
103119,12.0
103120,7.0
103121,8.0
103122,9.0
103123,21.0
103124,9.0
103125,12.0
103126,9.0
103127,9.0
103128,14.0
103129,15.0
103130,14.0
103131,18.0
103132,9.0
103133,12.0
103134,10.0
103135,9.0
103136,9.0
103137,7.0
103138,12.0
103139,8.0
103140,12.0
103141,13.0
103142,11.0
103143,7.0
103144,13.0
103145,7.0
103146,8.0
103147,10.0
103148,11.0
103149,7.0
103150,11.0
103151,6.0
103152,11.0
103153,8.0
103154,8.0
103155,10.0
103156,12.0
103157,9.0
103158,8.0
103159,8.0
103160,11.0
103161,8.0
103162,16.0
103163,15.0
103164,14.0
103165,14.0
103166,11.0
103167,7.0
103168,10.0
103169,11.0
103170,9.0
103171,10.0
103172,10.0
103173,16.0
103174,9.0
103175,10.0
103176,6.0
103177,11.0
103178,1.0
103179,11.0
103180,7.0
103181,10.0
103182,13.0
103183,12.0
103184,8.0
103185,9.0
103186,7.0
103187,8.0
103188,8.0
103189,8.0
103190,15.0
103191,13.0
103192,10.0
103193,10.0
103194,13.0
103195,11.0
103196,6.0
103197,9.0
103198,13.0
103199,14.0
103200,8.0
103201,12.0
103202,8.0
103203,12.0
103204,6.0
103205,10.0
103206,17.0
103207,8.0
103208,7.0
103209,10.0
103210,19.0
103211,8.0
103212,14.0
103213,5.0
103214,9.0
103215,9.0
103216,13.0
103217,8.0
103218,9.0
103219,9.0
103220,10.0
103221,11.0
103222,8.0
103223,11.0
103224,10.0
103225,11.0
103226,11.0
103227,9.0
103228,11.0
103229,10.0
103230,8.0
103231,9.0
103232,12.0
103233,11.0
103234,10.0
103235,10.0
103236,10.0
103237,14.0
103238,10.0
103239,7.0
103240,10.0
103241,7.0
103242,10.0
103243,9.0
103244,8.0
103245,6.0
103246,15.0
103247,11.0
103248,8.0
103249,17.0
103250,12.0
103251,9.0
103252,7.0
103253,7.0
103254,9.0
103255,7.0
103256,10.0
103257,8.0
103258,9.0
103259,6.0
103260,11.0
103261,10.0
103262,8.0
103263,11.0
103264,10.0
103265,9.0
103266,8.0
103267,7.0
103268,10.0
103269,15.0
103270,12.0
103271,16.0
103272,7.0
103273,15.0
103274,7.0
103275,11.0
103276,8.0
103277,5.0
103278,10.0
103279,9.0
103280,12.0
103281,19.0
103282,15.0
103283,10.0
103284,9.0
103285,8.0
103286,13.0
103287,12.0
103288,8.0
103289,9.0
103290,12.0
103291,18.0
103292,9.0
103293,5.0
103294,8.0
103295,15.0
103296,11.0
103297,7.0
103298,14.0
103299,9.0
103300,10.0
103301,11.0
103302,12.0
103303,9.0
103304,9.0
103305,16.0
103306,9.0
103307,9.0
103308,9.0
103309,7.0
103310,9.0
103311,7.0
103312,7.0
103313,7.0
103314,8.0
103315,10.0
103316,9.0
103317,12.0
103318,6.0
103319,7.0
103320,10.0
103321,9.0
103322,6.0
103323,9.0
103324,9.0
103325,7.0
103326,9.0
103327,8.0
103328,9.0
103329,11.0
103330,8.0
103331,12.0
103332,11.0
103333,7.0
103334,11.0
103335,10.0
103336,7.0
103337,11.0
103338,10.0
103339,11.0
103340,12.0
103341,10.0
103342,9.0
103343,7.0
103344,10.0
103345,8.0
103346,11.0
103347,9.0
103348,14.0
103349,9.0
103350,8.0
103351,12.0
103352,9.0
103353,12.0
103354,7.0
103355,21.0
103356,10.0
103357,10.0
103358,9.0
103359,12.0
103360,9.0
103361,9.0
103362,11.0
103363,8.0
103364,10.0
103365,8.0
103366,23.0
103367,9.0
103368,10.0
103369,7.0
103370,10.0
103371,12.0
103372,9.0
103373,15.0
103374,13.0
103375,8.0
103376,10.0
103377,11.0
103378,9.0
103379,9.0
103380,14.0
103381,5.0
103382,4.0
103383,11.0
103384,12.0
103385,9.0
103386,10.0
103387,9.0
103388,8.0
103389,9.0
103390,6.0
103391,8.0
103392,10.0
103393,9.0
103394,10.0
103395,5.0
103396,8.0
103397,9.0
103398,14.0
103399,9.0
103400,18.0
103401,7.0
103402,3.0
103403,9.0
103404,10.0
103405,5.0
103406,10.0
103407,10.0
103408,13.0
103409,8.0
103410,10.0
103411,11.0
103412,9.0
103413,8.0
103414,14.0
103415,11.0
103416,13.0
103417,9.0
103418,14.0
103419,5.0
103420,11.0
103421,6.0
103422,10.0
103423,7.0
103424,7.0
103425,8.0
103426,7.0
103427,9.0
103428,14.0
103429,8.0
103430,8.0
103431,8.0
103432,7.0
103433,10.0
103434,12.0
103435,11.0
103436,7.0
103437,16.0
103438,14.0
103439,11.0
103440,7.0
103441,7.0
103442,8.0
103443,6.0
103444,7.0
103445,12.0
103446,10.0
103447,17.0
103448,6.0
103449,11.0
103450,9.0
103451,10.0
103452,8.0
103453,11.0
103454,9.0
103455,8.0
103456,9.0
103457,10.0
103458,9.0
103459,6.0
103460,8.0
103461,15.0
103462,11.0
103463,13.0
103464,21.0
103465,7.0
103466,11.0
103467,11.0
103468,4.0
103469,9.0
103470,10.0
103471,10.0
103472,10.0
103473,8.0
103474,10.0
103475,7.0
103476,6.0
103477,11.0
103478,10.0
103479,12.0
103480,10.0
103481,7.0
103482,20.0
103483,9.0
103484,8.0
103485,11.0
103486,9.0
103487,5.0
103488,11.0
103489,7.0
103490,13.0
103491,8.0
103492,11.0
103493,10.0
103494,7.0
103495,6.0
103496,13.0
103497,9.0
103498,13.0
103499,20.0
103500,4.0
103501,20.0
103502,10.0
103503,10.0
103504,3.0
103505,10.0
103506,7.0
103507,9.0
103508,6.0
103509,5.0
103510,6.0
103511,11.0
103512,8.0
103513,11.0
103514,12.0
103515,8.0
103516,20.0
103517,9.0
103518,10.0
103519,6.0
103520,14.0
103521,11.0
103522,14.0
103523,11.0
103524,10.0
103525,7.0
103526,10.0
103527,8.0
103528,12.0
103529,11.0
103530,10.0
103531,10.0
103532,13.0
103533,6.0
103534,7.0
103535,10.0
103536,11.0
103537,10.0
103538,8.0
103539,16.0
103540,11.0
103541,5.0
103542,10.0
103543,7.0
103544,13.0
103545,7.0
103546,10.0
103547,7.0
103548,13.0
103549,6.0
103550,12.0
103551,9.0
103552,6.0
103553,10.0
103554,11.0
103555,11.0
103556,10.0
103557,11.0
103558,14.0
103559,11.0
103560,7.0
103561,18.0
103562,6.0
103563,13.0
103564,3.0
103565,10.0
103566,13.0
103567,9.0
103568,12.0
103569,10.0
103570,6.0
103571,11.0
103572,8.0
103573,9.0
103574,9.0
103575,7.0
103576,10.0
103577,9.0
103578,8.0
103579,5.0
103580,8.0
103581,11.0
103582,9.0
103583,11.0
103584,11.0
103585,9.0
103586,15.0
103587,9.0
103588,5.0
103589,10.0
103590,10.0
103591,13.0
103592,12.0
103593,12.0
103594,10.0
103595,10.0
103596,10.0
103597,7.0
103598,8.0
103599,14.0
103600,9.0
103601,10.0
103602,9.0
103603,8.0
103604,14.0
103605,8.0
103606,5.0
103607,17.0
103608,6.0
103609,10.0
103610,11.0
103611,9.0
103612,6.0
103613,10.0
103614,10.0
103615,14.0
103616,8.0
103617,10.0
103618,9.0
103619,10.0
103620,10.0
103621,10.0
103622,7.0
103623,10.0
103624,11.0
103625,8.0
103626,9.0
103627,8.0
103628,11.0
103629,10.0
103630,10.0
103631,6.0
103632,19.0
103633,12.0
103634,22.0
103635,11.0
103636,8.0
103637,7.0
103638,20.0
103639,8.0
103640,7.0
103641,11.0
103642,8.0
103643,5.0
103644,21.0
103645,11.0
103646,9.0
103647,9.0
103648,7.0
103649,9.0
103650,6.0
103651,15.0
103652,10.0
103653,6.0
103654,9.0
103655,7.0
103656,14.0
103657,8.0
103658,9.0
103659,9.0
103660,6.0
103661,20.0
103662,5.0
103663,11.0
103664,10.0
103665,11.0
103666,9.0
103667,9.0
103668,8.0
103669,8.0
103670,13.0
103671,12.0
103672,10.0
103673,8.0
103674,13.0
103675,10.0
103676,8.0
103677,8.0
103678,7.0
103679,8.0
103680,8.0
103681,11.0
103682,14.0
103683,11.0
103684,12.0
103685,6.0
103686,10.0
103687,14.0
103688,6.0
103689,5.0
103690,10.0
103691,13.0
103692,9.0
103693,11.0
103694,5.0
103695,10.0
103696,13.0
103697,15.0
103698,8.0
103699,21.0
103700,11.0
103701,10.0
103702,8.0
103703,10.0
103704,11.0
103705,16.0
103706,15.0
103707,17.0
103708,10.0
103709,8.0
103710,8.0
103711,8.0
103712,10.0
103713,7.0
103714,9.0
103715,11.0
103716,8.0
103717,10.0
103718,5.0
103719,6.0
103720,9.0
103721,4.0
103722,10.0
103723,16.0
103724,10.0
103725,3.0
103726,14.0
103727,9.0
103728,12.0
103729,10.0
103730,15.0
103731,10.0
103732,9.0
103733,15.0
103734,11.0
103735,10.0
103736,19.0
103737,18.0
103738,7.0
103739,20.0
103740,6.0
103741,9.0
103742,7.0
103743,6.0
103744,15.0
103745,12.0
103746,7.0
103747,13.0
103748,11.0
103749,9.0
103750,4.0
103751,7.0
103752,13.0
103753,12.0
103754,12.0
103755,8.0
103756,4.0
103757,9.0
103758,11.0
103759,9.0
103760,9.0
103761,10.0
103762,7.0
103763,6.0
103764,8.0
103765,13.0
103766,9.0
103767,9.0
103768,10.0
103769,13.0
103770,7.0
103771,10.0
103772,10.0
103773,5.0
103774,10.0
103775,8.0
103776,6.0
103777,9.0
103778,9.0
103779,10.0
103780,8.0
103781,9.0
103782,8.0
103783,10.0
103784,10.0
103785,8.0
103786,10.0
103787,9.0
103788,10.0
103789,10.0
103790,10.0
103791,15.0
103792,8.0
103793,15.0
103794,3.0
103795,16.0
103796,10.0
103797,11.0
103798,13.0
103799,10.0
103800,12.0
103801,11.0
103802,9.0
103803,11.0
103804,5.0
103805,15.0
103806,7.0
103807,9.0
103808,13.0
103809,10.0
103810,14.0
103811,11.0
103812,10.0
103813,8.0
103814,6.0
103815,19.0
103816,8.0
103817,8.0
103818,8.0
103819,14.0
103820,10.0
103821,9.0
103822,9.0
103823,11.0
103824,18.0
103825,10.0
103826,13.0
103827,9.0
103828,10.0
103829,9.0
103830,8.0
103831,13.0
103832,13.0
103833,6.0
103834,8.0
103835,13.0
103836,13.0
103837,20.0
103838,9.0
103839,11.0
103840,16.0
103841,9.0
103842,6.0
103843,6.0
103844,16.0
103845,11.0
103846,9.0
103847,8.0
103848,9.0
103849,10.0
103850,15.0
103851,4.0
103852,8.0
103853,11.0
103854,12.0
103855,8.0
103856,14.0
103857,10.0
103858,15.0
103859,12.0
103860,8.0
103861,9.0
103862,14.0
103863,7.0
103864,11.0
103865,6.0
103866,8.0
103867,10.0
103868,15.0
103869,9.0
103870,16.0
103871,8.0
103872,8.0
103873,24.0
103874,9.0
103875,6.0
103876,10.0
103877,6.0
103878,9.0
103879,18.0
103880,8.0
103881,8.0
103882,8.0
103883,13.0
103884,13.0
103885,10.0
103886,10.0
103887,16.0
103888,8.0
103889,11.0
103890,9.0
103891,5.0
103892,9.0
103893,12.0
103894,16.0
103895,16.0
103896,12.0
103897,8.0
103898,7.0
103899,12.0
103900,9.0
103901,13.0
103902,8.0
103903,10.0
103904,9.0
103905,16.0
103906,12.0
103907,12.0
103908,12.0
103909,14.0
103910,10.0
103911,8.0
103912,7.0
103913,7.0
103914,8.0
103915,10.0
103916,11.0
103917,7.0
103918,6.0
103919,9.0
103920,8.0
103921,10.0
103922,6.0
103923,8.0
103924,10.0
103925,17.0
103926,10.0
103927,11.0
103928,7.0
103929,15.0
103930,15.0
103931,9.0
103932,10.0
103933,7.0
103934,9.0
103935,8.0
103936,12.0
103937,8.0
103938,8.0
103939,18.0
103940,5.0
103941,10.0
103942,10.0
103943,9.0
103944,10.0
103945,9.0
103946,6.0
103947,11.0
103948,12.0
103949,8.0
103950,10.0
103951,8.0
103952,9.0
103953,8.0
103954,9.0
103955,12.0
103956,9.0
103957,9.0
103958,12.0
103959,7.0
103960,9.0
103961,14.0
103962,8.0
103963,9.0
103964,9.0
103965,8.0
103966,7.0
103967,7.0
103968,14.0
103969,6.0
103970,8.0
103971,11.0
103972,14.0
103973,5.0
103974,8.0
103975,9.0
103976,11.0
103977,7.0
103978,4.0
103979,17.0
103980,11.0
103981,13.0
103982,11.0
103983,6.0
103984,12.0
103985,11.0
103986,9.0
103987,14.0
103988,8.0
103989,6.0
103990,16.0
103991,7.0
103992,7.0
103993,11.0
103994,8.0
103995,18.0
103996,12.0
103997,9.0
103998,8.0
103999,10.0
104000,7.0
104001,15.0
104002,11.0
104003,6.0
104004,10.0
104005,9.0
104006,9.0
104007,10.0
104008,11.0
104009,8.0
104010,13.0
104011,10.0
104012,13.0
104013,9.0
104014,7.0
104015,9.0
104016,9.0
104017,10.0
104018,6.0
104019,11.0
104020,7.0
104021,10.0
104022,10.0
104023,7.0
104024,6.0
104025,10.0
104026,9.0
104027,10.0
104028,10.0
104029,8.0
104030,7.0
104031,5.0
104032,11.0
104033,11.0
104034,10.0
104035,18.0
104036,15.0
104037,10.0
104038,10.0
104039,10.0
104040,8.0
104041,11.0
104042,13.0
104043,11.0
104044,11.0
104045,6.0
104046,9.0
104047,9.0
104048,10.0
104049,11.0
104050,8.0
104051,12.0
104052,12.0
104053,8.0
104054,11.0
104055,9.0
104056,11.0
104057,11.0
104058,11.0
104059,8.0
104060,10.0
104061,10.0
104062,18.0
104063,13.0
104064,10.0
104065,12.0
104066,11.0
104067,18.0
104068,7.0
104069,7.0
104070,6.0
104071,9.0
104072,13.0
104073,5.0
104074,10.0
104075,15.0
104076,7.0
104077,11.0
104078,8.0
104079,11.0
104080,10.0
104081,12.0
104082,6.0
104083,9.0
104084,11.0
104085,6.0
104086,12.0
104087,9.0
104088,7.0
104089,10.0
104090,12.0
104091,9.0
104092,10.0
104093,9.0
104094,15.0
104095,11.0
104096,10.0
104097,10.0
104098,11.0
104099,16.0
104100,17.0
104101,11.0
104102,11.0
104103,7.0
104104,7.0
104105,11.0
104106,9.0
104107,7.0
104108,16.0
104109,13.0
104110,8.0
104111,12.0
104112,11.0
104113,8.0
104114,7.0
104115,6.0
104116,10.0
104117,10.0
104118,10.0
104119,10.0
104120,10.0
104121,11.0
104122,10.0
104123,19.0
104124,8.0
104125,13.0
104126,3.0
104127,11.0
104128,9.0
104129,9.0
104130,11.0
104131,10.0
104132,7.0
104133,9.0
104134,7.0
104135,7.0
104136,13.0
104137,9.0
104138,6.0
104139,11.0
104140,9.0
104141,7.0
104142,10.0
104143,14.0
104144,13.0
104145,11.0
104146,14.0
104147,4.0
104148,20.0
104149,9.0
104150,29.0
104151,5.0
104152,13.0
104153,11.0
104154,13.0
104155,10.0
104156,18.0
104157,11.0
104158,12.0
104159,8.0
104160,10.0
104161,6.0
104162,11.0
104163,11.0
104164,21.0
104165,14.0
104166,11.0
104167,11.0
104168,13.0
104169,9.0
104170,18.0
104171,12.0
104172,6.0
104173,11.0
104174,13.0
104175,6.0
104176,9.0
104177,12.0
104178,8.0
104179,11.0
104180,11.0
104181,17.0
104182,11.0
104183,9.0
104184,9.0
104185,7.0
104186,14.0
104187,14.0
104188,9.0
104189,10.0
104190,10.0
104191,7.0
104192,10.0
104193,10.0
104194,7.0
104195,9.0
104196,13.0
104197,13.0
104198,9.0
104199,12.0
104200,11.0
104201,13.0
104202,11.0
104203,7.0
104204,8.0
104205,14.0
104206,19.0
104207,9.0
104208,9.0
104209,10.0
104210,15.0
104211,6.0
104212,13.0
104213,8.0
104214,8.0
104215,8.0
104216,8.0
104217,15.0
104218,15.0
104219,9.0
104220,9.0
104221,11.0
104222,7.0
104223,11.0
104224,14.0
104225,11.0
104226,7.0
104227,9.0
104228,6.0
104229,6.0
104230,8.0
104231,6.0
104232,7.0
104233,8.0
104234,9.0
104235,9.0
104236,12.0
104237,6.0
104238,7.0
104239,8.0
104240,11.0
104241,17.0
104242,11.0
104243,8.0
104244,12.0
104245,6.0
104246,9.0
104247,9.0
104248,14.0
104249,9.0
104250,9.0
104251,13.0
104252,9.0
104253,12.0
104254,7.0
104255,7.0
104256,9.0
104257,10.0
104258,12.0
104259,10.0
104260,6.0
104261,8.0
104262,13.0
104263,11.0
104264,9.0
104265,9.0
104266,10.0
104267,11.0
104268,8.0
104269,12.0
104270,9.0
104271,11.0
104272,10.0
104273,10.0
104274,9.0
104275,10.0
104276,9.0
104277,10.0
104278,18.0
104279,8.0
104280,5.0
104281,14.0
104282,11.0
104283,18.0
104284,12.0
104285,7.0
104286,8.0
104287,8.0
104288,6.0
104289,9.0
104290,7.0
104291,11.0
104292,9.0
104293,16.0
104294,10.0
104295,9.0
104296,11.0
104297,10.0
104298,15.0
104299,13.0
104300,11.0
104301,13.0
104302,14.0
104303,11.0
104304,20.0
104305,10.0
104306,8.0
104307,8.0
104308,16.0
104309,11.0
104310,10.0
104311,8.0
104312,6.0
104313,9.0
104314,11.0
104315,9.0
104316,8.0
104317,13.0
104318,8.0
104319,7.0
104320,7.0
104321,9.0
104322,11.0
104323,8.0
104324,12.0
104325,12.0
104326,11.0
104327,12.0
104328,10.0
104329,9.0
104330,9.0
104331,6.0
104332,8.0
104333,7.0
104334,9.0
104335,7.0
104336,8.0
104337,10.0
104338,9.0
104339,10.0
104340,11.0
